id	sentiment	review		
5775_3	0	They're showing this on some off-network. It's well crap. While it is not as bad as the B-movies they show on the Sci-fi network on Saturdays but still a fairly large pile of crap. The acting is passable. The plot and writing are fairly sub-standard and the pacing is entirely too slow. Every minute of the movie feels like the part of the movie where they're wrapping things up before the credits - not the peak of the movie, the denouement. Also, large portions of the cast look way to old for the age range they're playing. The whole thing is predictable, boring and not worthy of being watched. Save your time. It's not even worth the time it takes to watch it for free.		
827_4	0	"Blazing saddles! It's a fight between two estranged brothers (Dennis Quaid and Arliss Howard), both of whom can ignite fires mentally; they square off over childhood differences, with dippy love-interest Debra Winger caught in the middle. Director Glenn Gordon Caron (the TV whiz-kid behind \""Moonlighting\"") smothers the darkly-textured comedy in Vince Gilligan's screenplay with a presentation so slick, the movie resembles an entry from an over-enthusiastic film student on a fifteen million-dollar grant. It has the prickly energy of a big commercial feature, but a shapeless style which brings out nothing from the characters except their kooky eccentricities. These aren't even characters, they're plot functions. Barely-released to theaters, the film is a disaster, although strictly as an example of style over substance it does look good. Winger is the only stand-out in a cast which looks truly perplexed. *1/2 from ****"		
11821_2	0	Encouraged by the positive comments about this film on here I was looking forward to watching this film. Bad mistake. I've seen 950+ films and this is truly one of the worst of them - it's awful in almost every way: editing, pacing, storyline, 'acting,' soundtrack (the film's only song - a lame country tune - is played no less than four times). The film looks cheap and nasty and is boring in the extreme. Rarely have I been so happy to see the end credits of a film. <br /><br />The only thing that prevents me giving this a 1-score is Harvey Keitel - while this is far from his best performance he at least seems to be making a bit of an effort. One for Keitel obsessives only.		
2985_4	0	When i finally had the opportunity to watch Zombie 3(Zombie Flesheaters 2 in Europe)on an import Region 2 Japanese dvd,i was blown away by just how entertaining this zombie epic is.The transfer is just about immaculate,as good as it's ever going to look unless Anchor Bay gets a hold of it.The gore truly stands out like it should and you can really appreciate the excellent makeup and gore fx.The sound is also terrific.It's only 2 channel dolby but if you have a receiver with Dolby Prologic 2,you can really appreciate the cheesy music(actually a very good score),and the effective although cheap sound effects.It never sounded so good,and the excellent transfer adds to the overall enjoyment.<br /><br />I never realized just how much blood flows in this film,it's extremely brutal with exploding head shots,exploding puss filled mega pimples,a cleaver to a zombies throat,a woman's burned off extremities(how come it did'nt burn the guy also),intestinal munching,zombie babies and so much more i lost track.<br /><br />This is no doubt for hardcore Zombie action fans,especially of the Italian kind.There is some excellent set pieces and cinematography to be found,i think people don't give it enough credit,if you see a clean print,and not some horrendous pirate copy,it's a whole other experience entirely.<br /><br />This film never lets up for a second,and i realize it's inconsistent plotwise,the dubbing is horrible,the acting is stiff,and it's sense of irreverence is celebrated in grand fashion,but that's part of it's charm.<br /><br />To me this is one of the best horror films ever made,you can't make a film this bad,so good,on purpose.It's accidental genius of the highest order.If they played it for laughs it would have been a disaster,but they played it straight as an arrow and the result is a terrific cult classic that thumbs it's nose at any and all traditional moviemaking standards.<br /><br />Tons of action sequences,exotic locales,excellent set design,good,sometimes great cinematography,wonderfully cheesy acting,and inconsistent but still interesting plot,great makeup effects,beautiful women who can kick butt,excellent music,and sometimes hilarious,sometimes creepy,but always entertaining zombies.How can you go wrong with this film,it has it all,a cult classic that stands the test of time.		
6591_3	0	"That's the sound of Stan and Ollie spinning in their graves.<br /><br />I won't bother listing the fundamental flaws of this movie as they're so obvious they go without saying. Small things, like this being \""The All New Adventures of Laurel and Hardy\"" despite the stars being dead for over thirty years when it was made. Little things like that. <br /><br />A bad idea would be to have actors playing buffoons whom just happen to be called Laurel and Hardy. As bad as that is, it might have worked. For a really bad idea, try casting two actors to impersonate the duo. Okay, they might claim to be nephews, but the end result is the same.<br /><br />Bronson Pinchot can be funny. Okay, forget his wacky foreigner \""Cousin Larry\"" schtick in Perfect Strangers, and look at him in True Romance. Here though, he stinks. It's probably not all his fault, and, like the director and the support cast - all of who are better than the material - he was probably just desperate for money. There are those who claim Americans find it difficult to master an effective English accent. This cause is not helped here by Pinchot. What is Stan? Welsh? Iranian? Pakistani? Only in Stan's trademark yelp does he come close, though as the yelp is overdone to the point of tedium that's nothing to write home about. Gailard Sartain does slightly better as Ollie, though it's like saying what's worse - stepping in dog dirt or a kick in the knackers? <br /><br />Remember the originals with their split-second timing, intuitive teamwork and innate loveability? Well that's absent altogether, replaced with two stupid old men and jokes so mistimed you could park a bus through the gaps. Whereas the originals had plots that could be summed up in a couple of panels, this one has some long-winded Mummy hokum (and what a lousy title!) that's mixed in with the boys' fraternity scenario. I can't claim to have seen every single one of Laurel and Hardy's 108 movies, but I think it's a safe bet that even their nadir was leagues ahead of this.<br /><br />Maybe the major problem is that the originals were sort-of playing themselves, or at least using their own accents. It at least felt natural and unforced, as opposed to the contrived caricatures Pinchot and Sartain are given. And since when did Stan do malapropisms, and so many at that? \""I was gonna give you a standing cremation\""; \""I would like to marinate my friend.\"" Stop it! <br /><br />Only notable moment is a reference to Bozo the Clown, the cartoon character who shared Larry Harmon's L & H comic. Harmon of course bought the name copyright (how disconcerting to see a ® after Laurel and Hardy) and was co-director and producer of this travesty. <br /><br />Questions abound. Would Stan and Ollie do fart gags if they were alive today? Would they glass mummies with broken bottles? Have Stan being smacked in the genitals with a spear and end on a big CGI-finale? Let's hope not.<br /><br />I did laugh once, but I think that was just in disbelief at how terrible it all is. Why was this film made in the first place? Who did the makers think would like it? Possibly the worst movie I've ever seen, an absolute abhorrence I grew sick of watching after just the first five minutes. About as much fun as having your head trapped in a vice while a red-hot poker and stinging nettles are forcibly inserted up your back passage."		
8878_4	0	"Judy Holliday struck gold in 1950 withe George Cukor's film version of \""Born Yesterday,\"" and from that point forward, her career consisted of trying to find material good enough to allow her to strike gold again.<br /><br />It never happened. In \""It Should Happen to You\"" (I can't think of a blander title, by the way), Holliday does yet one more variation on the dumb blonde who's maybe not so dumb after all, but everything about this movie feels warmed over and half hearted. Even Jack Lemmon, in what I believe was his first film role, can't muster up enough energy to enliven this recycled comedy. The audience knows how the movie will end virtually from the beginning, so mostly it just sits around waiting for the film to catch up.<br /><br />Maybe if you're enamored of Holliday you'll enjoy this; otherwise I wouldn't bother.<br /><br />Grade: C"		
6648_1	0	This is one of the weakest soft porn film around. I can't believe somebody wrote this stupid story before making some changes. The guy Mike is a major wimp and moron I can't believe he didn't want to take a shower with his bride-to-be Toni and be in a threesome with the french photographer Jan. He does do a threesome with Toni and Kristi but that was short I hate that every time in Soft Core Porn Films threesomes between a woman, a man, and a woman is short but a girl-girl thing is about an hour. To the makers of these films have the threesomes alot longer this film should've have two threesome scenes not one but two.		
3141_10	1	"Let's face it: the final season (#8) was one of the worst seasons in any show I've ever enjoyed (mostly, I've never found dry spells to last a whole season). But if you judge this show by the last season, of course it's going to come across as inferior. That is an entirely unfair assessment-- because \""That '70s Show\"" was, in its day, a brilliant and hilarious sitcom about a bygone era and how the people who lived there weren't so different than we are here in modern times.<br /><br />All right... ignoring Season 8.<br /><br />Topher Grace stars as Eric Forman, a horny geek of a teenager with a perpetual love of Donna (Laura Prepon), the feminist girl next door. Playing their friends, Danny Masterson (Hyde), Mila Kunis (Jackie), Wilmer Valderrama (Fez) and even Ashton Kutcher (Kelso) give fantastic performances in (almost) every episode. The best one is probably Fez, a foreign exchange student who is as mentally promiscuous as they get. What country is he from? Try to figure it out! For another dimension of entertainment, Debra Jo Rupp and Kurtwood Smith are phenomenal as Eric's parents. Rupp, as Kitty, is both formidable and sweet, sort of like Mrs. Brady meets Marie Barone, while Smith's Red exists mainly to scare the pogees out of everyone. Don Stark and Tanya Roberts play very well opposite each other as Donna's parents, the chauvinistic but likable Bob and the airheaded Midge. Tommy Chong has occasional appearances as Leo, a stoner who acts as a father figure to Hyde.<br /><br />Apart from the anachronistic errors that pop up quite frequently and the over-the-top lessons that sometimes come (and that deplorable final season), \""'70s\"" is a terrific show with amazing writing, spot-on direction, and a feel-good vibe pulsing through every episode. They're all alright."		
1937_2	0	The first half hour or so of this movie I liked. The obvious budding romance between Ingrid Bergman and Mel Ferrer was cute to watch and I wanted to see the inevitable happen between them. However, once the action switched to the home of Ingrid's fiancé, it all completely fell apart. Instead of romance and charm, we see some excruciatingly dopey parallel characters emerge who ruin the film. The fiancé's boorish son and the military attaché's vying for the maid's attention looked stupid--sort of like a subplot from an old Love Boat episode. How the charm and elegance of the first portion of the film can give way to dopiness is beyond me. This film is an obvious attempt by Renoir to recapture the success he had with THE RULES OF THE GAME, as the movie is very similar once the action switches to the country estate (just as in the other film). I was not a huge fan of THE RULES OF THE GAME, but ELENA AND HER MEN had me appreciating the artistry and nuances of the original film.		
4759_2	0	At the name of Pinter, every knee shall bow - especially after his Nobel Literature Prize acceptance speech which did little more than regurgitate canned, by-the-numbers, sixth-form anti-Americanism. But this is even worse; not only is it a tour-de-force of talentlessness, a superb example of how to get away with coasting on your decades-old reputation, but it also represents the butchery of a superb piece. The original Sleuth was a masterpiece of its kind. Yes, it was a theatrical confection, and it is easy to see how it's central plot device would work better on the stage than the screen, but it still worked terrifically well. This is a Michael Caine vanity piece, but let's face it, Caine is no Olivier. Not only can he not fill Larry's shoes, he couldn't even fill his bathroom slippers. The appropriately-named Caine is, after all, a distinctly average actor, whose only real recommendation, like so many British actors, is their longevity in the business. He was a good Harry Palmer, excellent in Get Carter, but that's yer lot, mate! Give this a very wide berth and stick to the superb original. This is more of a half-pinter.		
7271_7	1	"Writer/Director John Hughes covered all bases (as usual) with this bitter-sweet \""Sunday Afternoon\"" family movie. \""Curly Sue\"" is a sweet, precocious orphan, cared for from infancy by \""Bill\"". The pair live off their wits as they travel the great US of A. Fate matches them with a \""very pretty\"" yuppie lawyer, and the rest is predictable.<br /><br />Kids will love this film, as they can relate to the heroine, played by 9 year old Alisan Poter (who went on to be the \""you go girl!\"" of Pepsi commercials). The character is supposed to be about 6 or 7, as she is urged to think about going to school. Some of her vocabulary suggests that she is every day of 9 or older.<br /><br />Similar to \""Home Alone\"", there is plenty of slap-stick and little fists punching big fat chins. Again, this is \""formula\"" film making, aimed at a young audience. Entertaining and heartwarming. Don't look for any surprises, but be prepared to shed a tear or two."		
5100_4	0	"This anime series starts out great: Interesting story, exciting events, interesting characters, beautifully rendered and executed. Not everything is explained right away, dangling a proverbial carrot before the viewer, enticing the viewer to watch each succeeding episode. But imagine the disappointment to find that the sci-fi thriller/giant robot adventure is only a backdrop for psycho-babble and quasi-religious preachy exploitation. If you want to hear \""You're OK. It's good to be you.\"" after being embattled with negative slogans and the characters' negative emotions, then this is for you. If you want a good sci-fi flick that is simply fun to watch, forget this one. Both the original, and the alternate endings were grossly disappointing to me. All that, AND this movie was too preachy."		
4969_7	1	It's wonderful to see that Shane Meadows is already exerting international influence - LES CONVOYEURS ATTENDANT shares many themes with A ROOM FOR ROMEO BRASS: the vague class identity above working but well below middle, the unhinged father, the abandoned urban milieu, the sense of adult failure, the barely concealed fascism underpinning modern urban life. <br /><br />But if Meadows is an expert formalist, Mariage trades in images, and his coolly composed, exquisitely Surreal, monochrome frames, serve to distance the grimy and rather bleak subject matter, which, Meadows-like, veers from high farce to tragedy within seconds. <br /><br />There are longueurs and cliches, but Poelvoorde is compellingly mad, an ordinary man with ordinary ambitions, whose attempts to realise them are hatstand dangerous; while individual set-pieces - the popcorn/pidgeon explosions; the best marriage sequence since THE DEAD AND THE DEADLY - manage to snatch epiphany from despair.		
6537_1	0	"First be warned that I saw this movie on TV and with dubbed English - which may have entirely spoiled the atmosphere. However, I'll rate what I saw and hope that will steer people away from that version. I found this movie excruciatingly dull. All the movie's atmosphere is lost with dubbing leaving the slow frustration of a stalker movie. I'm sorry, but the worst movie sin in my book is to be slow except when the movie about philosophy. I didn't see any deep philosophical meaning in this movie. Maybe I missed something, but I have to tell it like I see it. I rated it a \""1\"". What can I say, U.S. oriented tastes, maybe."		
253_7	1	The story of Ned Kelly has been enshrouded in myth and exaggeration for time out of hand, and this film is no exception. What ensures Ned Kelly has a permanent place in history is the effort he went to in order to even the odds against the policemen hunting him. During several battles, he marched out wearing plates of beaten iron, off which the bullets available to police at the time would harmlessly bounce. Indeed, it is only because there were a few bright sparks among the Victorian police who noticed he hadn't plated up his legs that he was captured and hanged. The story has been told in schools and histories of Australia for so long that some permutations of the story have, ironically, become boring. The more the stories try to portray Kelly as some inhuman or superhuman monster, the less people pay attention.<br /><br />Which is where this adaptation of Our Sunshine, a novel about the Kelly legend, excels. Rather than attempting to portray a Ned Kelly who is as unfeeling as the armour he wore, the film quickly establishes him as a human being. Indeed, the reversal of the popular legend, showing the corruption of the Victorian police and the untenable situation of the colonists, goes a long way to make this film stand out from the crowd. Here, Ned Kelly is simply a human being living in a time and place where in order to be convicted of murder, one simply had to be the nearest person to the corpse when a policeman found it. No, I am not making that up. About the only area where the film errs is by exaggerating the Irish versus English mentality of the battles. While the Kelly gang were distinctly Irish, Australia has long been a place where peoples of wildly varied ethnicities have mixed together almost seamlessly (a scene with some Chinese migrants highlights this).<br /><br />Heath Ledger does an amazing job of impersonating Australia's most notorious outlaw. It is only because of the fame he has found in other films that the audience is aware they are watching Ledger and not Kelly himself. Orlando Bloom has finally found a role in which he doesn't look completely lost without his bow, and Geoffrey Rush's appearance as the leader of the police contingent at Glenrowan goes to show why he is one of the most revered actors in that desolate little island state. But it is Naomi Watts, appearing as Julia Cook, who gets a bit of a bum deal in this film. Although the film basically implies that Cook was essentially the woman in Ned Kelly's life, but you would not know that from the minimal screen time that she gets here. Indeed, a lot of the film's hundred and ten minutes feels more freeze-dried than explorative. Once the element of police corruption is established, in fact, the film rockets along so fast at times that it almost feels rushed.<br /><br />Unfortunately, most of the film's strengths are not capitalised upon. Rush barely gets more screen time than his name does in the opening and closing credits. Ditto for Watts, and the rest of the cast come off a little like mannequins. I can only conclude that another fifteen, or even thirty, minutes of footage might have fixed this. But that leads to the other problem, in that the lack of any depth or background to characters other than the titular hero leaves the events of the story with zero impact. One scene manages to do the speech-making thing well, but unfortunately, it all becomes a collage of moments with no linking after a while. If one were to believe the impression that this film creates, a matter of weeks, even days, passes between the time that Ned Kelly becomes a wanted man on the say-so of one corrupt policeman, and the infamous shootout at Glenrowan. Annoyingly, the trial and execution of Ned Kelly is not even depicted here, simply referred to in subtitles before the credits roll.<br /><br />That said, aside from some shaky camera-work at times, Ned Kelly manages to depict some exciting shootouts, and it has a good beginning. For that reason, I rated it a seven out of ten. Other critics have not been so kind, so if you're not impressed by shootouts with unusual elements (and what could more more unusual than full body armour in a colonial shootout?), then you might be better off looking elsewhere. Especially if you want a more factual account of Ned Kelly's life.		
6762_9	1	At first glance, it would seem natural to compare Where the Sidewalk Ends with Laura. Both have noirish qualities, both were directed by Otto Preminger, and both star Dana Andrews and Gene Tierney. But that's where most of the comparisons end. Laura dealt with posh, sophisticated people with means who just happen to find themselves mixed-up in a murder. Where the Sidewalk Ends is set in a completely different strata. These are people with barely two nickels to rub together who are more accustomed to seeing the underbelly of society than going to fancy dress parties. Where the Sidewalk ends is a gritty film filled with desperate people who solve their problems with their fists or some other weapon. Small-time hoods are a dime-a-dozen and cops routinely beat confessions out of the crooks. Getting caught-up in a murder investigation seems as natural as breathing.<br /><br />While I haven't seen his entire body of work, based on what I have seen, Dana Andrews gives one of his best performances as the beat-down cop, Det. Sgt. Mark Dixon. He's the kind of cop who is used to roughing up the local hoods if it gets him information or a confession. One night, he goes too far and accidentally kills a man. He does his best to cover it up. But things get complicated when he falls for the dead man's wife, Morgan Taylor (Tierney), whose father becomes suspect number one in the murder case. As Morgan's father means the world to her, Dixon's got to do what he can to clear the old man without implicating himself.<br /><br />Technically, Where the Sidewalk Ends is outstanding. Besides the terrific performance from Andrews, the movie features the always delightful Tierney. She has a quality that can make even the bleakest of moments seem brighter. The rest of the cast is just as solid with Tom Tully as the wrongly accused father being a real standout. Beyond the acting, the direction, sets, lighting, and cinematography are all top-notch. Overall, it's an amazingly well made film.<br /><br />If I have one complaint (and admittedly it's a very, very minor quibble) it's that Tierney is almost too perfect for the role and her surroundings. It's a little difficult to believe that a woman like that could find herself mixed-up with some of these unsavory characters. It's not really her fault, it's just the way Tierney comes across. She seems a little too beautiful, polished, and delicate for the part. But, her gentle, kind, trusting nature add a sense of needed realism to her portrayal.		
5162_9	1	"The penultimate episode of Star Trek's third season is excellent and a highlight of the much maligned final season. Essentially, Spock, McCoy and Kirk beam down to Sarpeidon to find the planet's population completely missing except for the presence of a giant library and Mr. Atoz, the librarian. All 3 Trek characters soon accidentally walk into a time travel machine into different periods of Sarpeidon's past. Spock gives a convincing performance as an Ice Age Vulcan who falls in love for Zarabeth while Kirk reprises his unhappy experience with time travel--see the 'City on the Edge of Forever'--when he is accused of witchcraft and jailed before escaping and finding the doorway back in time to Sarpeidon's present. In the end, all 3 Trek characters are saved mere minutes before the Beta Niobe star around Sarpeidon goes supernova. The Enterprise warps away just as the star explodes.<br /><br />Ironically, as William Shatner notes in his book \""Star Trek Memories,\"" this show was the source of some dispute since Leonard Nimoy noticed that no reason was given in Lisette's script for the reason why Spock was behaving in such an emotional way. Nimoy relayed his misgivings here directly to the show's executive producer, Fred Freiberger, that Vulcans weren't supposed to fall in love. (p.272) However, Freiberger reasoned, the ice age setting allowed Spock to experience emotions since this was a time when Vulcans still had not evolved into their completely logical present state. This was a great example of improvisation on Freiberger's part to save a script which was far above average for this particular episode. While Shatner notes that the decline in script quality for the third season hurt Spock artistically since his character was forced to bray like a donkey in \""Plato's Stepchildren,\"" play music with Hippies in \""the Way to Eden\"" or sometimes display emotion, the script here was more believable. Spock's acting here was excellent as Freiberger candidly admitted to Shatner. (p.272) The only obvious plot hole is the fact that since both Spock and McCoy travelled thousands of years back in time, McCoy too should have reverted to a more primitive human state, not just Spock. But this is a forgivable error considering the poor quality of many other season 3 shows, the brilliant Spock/McCoy performance and the originality of this script. Who could have imagined that the present inhabitants of Sarpeidon would escape their doomed planet's fate by travelling into their past? This is certainly what we came to expect from the best of 'Classic Trek'--a genuinely inspired story. <br /><br />Shatner, in 'Memories', named some of his best \""unusual and high quality shows\"" of season 3 as The Enterprise Incident, Day of the Dove, Is there in Truth no Beauty, The Tholian Web, And the children Shall Lead and The Paradise Syndrome. (p.273) While my personal opinion is that 'And the children Shall Lead' is a very poor episode while 'Is there in Truth no Beauty' is problematic, \""All Our Yesterdays\"" certainly belongs on the list of top season three Star Trek TOS films. I give a 9 out of 10 for 'All Our Yesterdays.'"		
11508_1	0	"Whatever possessed Guy Ritchie to remake Wertmuller's film is incomprehensible.<br /><br />This new film is a mess. There was one other person in the audience when I saw it, and she left about an hour into it. (I hope she demanded a refund.) The only reason I stayed through to the end was because I've never walked out of a movie.<br /><br />But I sat through this piece of junk thoroughly flabbergasted that Madonna and Ritchie could actually think they made a good film. The dialogue is laughable, the acting is atrocious and the only nice thing in this film is the scenery. Ritchie took Lina's movie and turned it into another \""Blue Lagoon.\""<br /><br />This is a film that you wouldn't even waste time watching late night on Cinemax. Time is too precious to be wasted on crap like this."		
8075_1	0	"Final Score: 1.8 (out of 10)<br /><br />After seeing 'Jay and Silent Bob Strike Back' I must have been on a big Eliza Dushku kick when I rented this movie. 'Soul Survivors' is a junk \""psychological thriller\"" dressed up like a trashy teen slasher flick - even to the point of having a masked killer stalk a cast of young up-and-comers like Dushku, Wes Bentley (American Beauty), Casey Affleck (Drowning Mona) and likable star Melissa Sagemiller. Luke Wilson is also in there, ridiculously miscast as a priest. The movie, the brainchild of writer/director Stephen Carpenter, seems like a mutant offspring of 'Open Your Eyes' or 'Vanilla Sky' and movies where a character (and the audience) is caught in a world of dillusion caused by an accident/death. The movie keeps churning out perplexing images and leaves us in a state of confusion the entire running time until this alternate reality is finally resolved. I don't think these movies are that entertaining- by their very nature- to begin with, but 'SS' is rock-bottom cheap trash cinema any way you slice it. The visuals, the script, the acting and the attempt at any originality all are throwaway afterthoughts to movies like this. Plus, it's PG-13 so it doesn't even deliver the gore or T&A to sustain it as a guilty pleasure (even the unrated version is tame). I had heard that the movie contained some \""hot\"" shower scene between Dushku & Sagemiller. As the movie fell apart in front of me and all other entertainment seemed to be lost I found myself waiting patiently for the shower scene - at least I would get something out of this. Then it comes: the two girls get paint on their shirts, they jump in the shower fully clothed and scrub it off. That's it. People thought this was hot? 'Soul Survivors' is one of those drop-dead boring movies that is so weak and inept that it is hard to have ANY feelings at all toward it. It puts out nothing and is hardly worth writing about. In the end it leaves us empty. Carpenter's finale is a mess of flashing light and pounding sound and that's probably the most lively part. It will no doubt be making the rounds as a late night staple on USA or the Sci-Fi Channel, due to it's low cost and PG-13 rating - and that's probably best for it."		
544_8	1	"I loved this movie. It was almost the same as the first (cabin by the lake), only instead of just killing women, he kills men also. And the scenes are much more interesting, 2 of my favorite scenes are firstly, when Stanley and Allison are in the dance club and he is describing Kimberly's last moments before she is thrown to the water, And secondly, When Stanley is visiting Allison in his basement, right before they head down to the set, when she kisses him. Those scenes, for me, were very intense and riveting. I gave the movie a rating of 8/10, not because the movie was bad, but because the filming was bad, I mean, there were times when you'd notice nothing was wrong, like its being shot the way a film is usually shot, you wouldn't see the \""live\"" camera shooting, but then, very little, you would notice the filming mistakes. what went wrong??"		
6505_10	1	"Theo Robertson has commented that WAW didn't adequately cover the conditions after WWI which lead to Hitler's rise and WWII.<br /><br />Perhaps he missed the first ONE and a quarter HOURS of volume 8? Covers this period, and together with the earlier volumes in the series, shows clearly the existing conditions, I feel. A friend of mine grew up in Germany during this period, joined the Hitler Youth even, and his experiences were very similar to that mentioned in WAW.<br /><br />This documentary is SO far above the History Channel's documentaries I also own, that there is no comparison.<br /><br />The ONLY fault, and it is a small one, that I have with WAW is this: the numbers are not included, many times. For instance, if you're talking about lend-lease, then how much war material was lent/leased? How much to Russia, how much to Britian? How many merchant ships did the U-Boats sink, and when? How many ships did the German or Japanese Navy have, total, in 1941? What type were they? How many troops? How many troops did the allies have, in total, and by country? Lots of numbers could have made a lot of viewers nod off, but I would have preferred MORE! And naturally, I always want to see more military analysis. Like WHY didn't Patton & Clark trap the German army that was at Cassini, after they had it surrounded, instead of racing Monty to Rome, and letting it escape? I don't think you can begin to understand war until you've seen some of these video segments on \""total war\"", like the fire bombing of Dresden. It's like trying to understand Auschwitz, etc., before you see the clips of the death camps: you just can't wrap your head around it - it's too unbelievable.<br /><br />Unknown at that time, and of course, unfilmed, were the most egregious cruelties and inhumanities of the Japanese, including cannibalism, (read \""Flyboys\""), and some LIVE vivisection of medical \""experimentation\"" prisoners, w/o any anesthetic! <br /><br />Dave"		
4170_1	0	This is just flat out unwatchable. If there's a story in here somewhere, it's so deeply buried beneath the horrid characters and jarring camera work that's it's indiscernible. There's a group of vampire hunters who go around doing their thing, and the vampires they kill have little aliens inside of them. They pop their heads out and talk like Speedy Gonzales. If you can imagine a blood and gore covered alien sock puppet screaming in horror as a cowboy dude zaps it with a cattle prod, well, that's what you get here. These folks are loud, obnoxious, violent, and just extremely annoying. Then there are some anti-human humans, who stand around in their CGI spaceship being so incredibly pompous that it's impossible to take. These folks make Hillary Clinton seem like a right-wing extremist in comparison. They're friends with some vampires, or something...who cares.<br /><br />Then there's the camera work. Remember how everybody hated the thousand-cuts-a-minute crap from the recent Rolleball remake? The folks who made this movie LOVE that stuff. There's enough of it in here for three really crappy nu-metal videos on MTV.<br /><br />Nuff said. This thing smells. In comparison, Dracula 3000 is a masterwork.		
6866_1	0	This film has so little class in comparison to Strangers on a Train or even, Accidental Meeting for that matter, that despite plot similarities I wouldn't feel right in actually comparing this to either of them. The Yancy Butler character came across as such a dopey dimwit I was too embarrassed for the writer and director to continue watching.<br /><br />I don't enjoy many Lifetime movies but feel compelled to watch one every now and then in the interest of promoting harmony at home. I often groan silently but this film caused me to protest out loud, stand up leave the room and walk around the house mumbling to myself, before I returned to my normally favorite chair to subject myself to more torture.<br /><br />Dean Morgan, Rochester, NY		
7970_10	1	This movie is definitely on the list of my top 10 favorites. The voices for the animals are wonderful. Sally Field and Michael J. Fox are both brilliant as the sassy feline and the young inexperienced pooch, but the real standout is Don Ameche as the old, faithful golden retriever. This movie is a great family movie because it can be appreciated and loved by children as well as adults. Humorous and suspenseful, and guaranteed to make every animal lover cry! (happy tears!)		
1189_4	0	The show's echoed 'bubbling' sound effect used to put me to sleep. A very soothing show. I think I might have slept through the parts where there was danger or peril. I had also heard that some set up shots for a show on sponge divers was shot in Tarpon Springs, Florida. I would assume Lloyd Bridges never dove there. I only remember the show in reruns and although it was never edge-of-the-seat exciting we would make up our own underwater episodes in the lake at my grandmother's house... imagining the echoed bubbling sounds and narrating our adventures in our heads. I thought 'Flipper' had better undersea action. Of course, he had the advantage of being in his natural environment.		
9867_1	0	Saw a screener of this before last year's Award season, didn't really know why they gave them out after the voting had ended, but whatever, maybe for exposure, at the least, but the movie was a convoluted mess. Sure, some parts were funny in a black humor kind of way, but none of the characters felt very real to me at all. There was not one person that I could connect with, and I think that is where it failed for me. Sure, the plot is somewhat interesting and very subversive towards Scientology, WOW! What a grand idea...let's see if that already hasn't been mined to the point of futility. The whole ordeal feels fake, from the lighting, the casting, the screenplay to the horrible visual effects(which is supposed to be intentional, I can tell, and so can everyone else, no one is laughing with you though). Anyways, I hope it makes it out for sale on DVD at least, I wouldn't want a project that a lot of people obviously put a lot of effort into get completely unnoticed. But it's tripe either way. Boring tripe at that.		
9844_1	0	this was one of the worst movies I've ever seen. I'm still not sure if it was serious, or just a satire. One of those movies that uses every stupid who dunnit cliché they can think of. Arrrrgh.<br /><br />Don Johnson was pretty good in it actually. But otherwise it sucked. It was over 10 years ago that I saw it, but it still hurts and won't stop lingering in my brain. <br /><br />The last line in the movie really sums up how stupid it is. I won't ruin it for you, should you want to tempt fate by viewing this movie. But I garantee you a *nghya* moment at the end, with a few in between. If you have nothing better to do, and you like to point and laugh, then maybe it might be worth your while. Additionally, if you're forced to go on a date with someone you really don't like, suggest watching this movie together, and they'll probably leave you alone after they see it. That's a fair price to pay, I guess.		
12336_3	0	I give this five out of 10. All five marks are for Hendrix who delivers a very decent set of his latter day material. Unfortunately the quality of the camera work and editing is verging on the appalling! We have countless full-face shots of Hendrix where he could almost be doing anything, taking a pee perhaps? We don't see his hands on the guitar thats the point! Also we're given plenty shots of Hendrix from behind? There appears to be three cameras on Hendrix, but amateur fools operate all of them. The guy in front of Hendrix seems to be keen to wander his focus lazily about the stage as if Hendrix on the guitar is a mere distraction. While the guy behind is keener on zeroing in on a few chicks in the stalls than actually documenting the incredible guitar work thats bleeding out the amps (the sound recording is good thanks to Wally Heider) Interspersed on the tracks are clips of student losers protesting against Vietnam etc on tracks like Machine Gun, complete waste of film! If Hendrix had lived even another two years Berkeley is one of those things that would never have seen the light of day as far as a complete official release goes. The one gem it does contain is the incredible Johnny B Good but all in a pretty poor visual document of the great man and inferior to both Woodstock and Isle of Wight		
1038_7	1	Loved the movie. I even liked most of the actors in it. But, for me Ms. Davis' very poor attempt at an accent, and her stiff acting really makes an otherwise compelling movie very hard to watch. Seriously if any other modern actor played the same role with the same style as Ms. Davis they would be laughed off the screen.<br /><br />I really think she 'phoned this one in'. Now if it had Myrna Loy or Ingrid Bergman playing the part of the wife I would have enjoyed it much more.<br /><br />I guess I just don't 'get' Bette Davis. I've always thought of her as an actor that 'plays herself' no matter what role she's in. The possible exception is Now Voyager.<br /><br />I'm sure many of the other reviewers will explain in careful (and I hope civil) detail how I am totally wrong on this. But, I'll continue to watch the movies she's in because I like the stories/writing/supporting casts, but, I'll always be thinking, of different actresses that could have done a better job.		
12058_4	0	"Repugnant Bronson thriller. Unfortunately, it's technically good and I gave it 4/10, but it's so utterly vile that it would be inconceivable to call it \""entertainment\"". Far more disturbing than a typical slasher film."		
